path,act.lumi(fb-1),eff.lumi(fb-1),first_run,last_run,menu_version,dataset,year
HLT_IsoMu20_eta2p1_TightChargedIsoPFTau27_eta2p1_TightID_CrossL1_v,41.54,41.54,297050,306460,v1.1,SingleMuon,2017
HLT_IsoMu20_v,40.82,0.93,297050,306460,v1.1,SingleMuon,2017
HLT_IsoMu24_eta2p1_LooseChargedIsoPFTau20_SingleL1_v,38.71,36.01,297050,306460,v1.1,SingleMuon,2017
HLT_IsoMu24_eta2p1_LooseChargedIsoPFTau20_TightID_SingleL1_v,38.71,36.01,297050,306460,v1.1,SingleMuon,2017
HLT_IsoMu24_eta2p1_LooseChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_CrossL1_v,41.54,41.54,297050,306460,v1.1,SingleMuon,2017
HLT_IsoMu24_eta2p1_LooseChargedIsoPFTau35_Trk1_eta2p1_Reg_CrossL1_v,41.54,41.54,297050,306460,v1.1,SingleMuon,2017
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau20_SingleL1_v,38.71,36.01,297050,306460,v1.1,SingleMuon,2017
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau20_TightID_SingleL1_v,38.71,36.01,297050,306460,v1.1,SingleMuon,2017
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_CrossL1_v,41.54,41.54,297050,306460,v1.1,SingleMuon,2017
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau35_Trk1_eta2p1_Reg_CrossL1_v,41.54,41.54,297050,306460,v1.1,SingleMuon,2017
HLT_IsoMu24_eta2p1_TightChargedIsoPFTau20_SingleL1_v,38.71,36.01,297050,306460,v1.1,SingleMuon,2017
HLT_IsoMu24_eta2p1_TightChargedIsoPFTau20_TightID_SingleL1_v,38.71,36.01,297050,306460,v1.1,SingleMuon,2017
HLT_IsoMu24_eta2p1_TightChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_CrossL1_v,41.54,41.54,297050,306460,v1.1,SingleMuon,2017
HLT_IsoMu24_eta2p1_TightChargedIsoPFTau35_Trk1_eta2p1_Reg_CrossL1_v,41.54,41.54,297050,306460,v1.1,SingleMuon,2017
HLT_IsoMu24_eta2p1_v,31.81,29.22,297050,306460,v1.1,SingleMuon,2017
HLT_IsoMu24_v,38.06,38.06,297050,306460,v1.1,SingleMuon,2017
HLT_IsoMu27_v,41.54,41.54,297050,306460,v1.1,SingleMuon,2017
HLT_IsoMu30_v,27.13,27.13,302026,306460,v3.0,SingleMuon,2017
HLT_L1SingleMu18_v,41.54,0.0205,297050,306460,v1.1,SingleMuon,2017
HLT_L1SingleMu25_v,41.54,0.0218,297050,306460,v1.1,SingleMuon,2017
HLT_L1_DoubleJet30_Mass_Min400_Mu10_v,7.73,0.0,305405,306460,v4.0,SingleMuon,2017
HLT_L2Mu10_v,41.54,0.039,297050,306460,v1.1,SingleMuon,2017
HLT_L2Mu50_v,36.75,0.13,299368,306460,v2.0,SingleMuon,2017
HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60_v,36.75,0.0012,299368,306460,v2.0,SingleMuon,2017
HLT_Mu15_IsoVVVL_PFHT450_CaloBTagCSV_4p5_v,36.75,0.0012,299368,306460,v2.0,SingleMuon,2017
HLT_Mu15_IsoVVVL_PFHT450_PFMET50_v,36.75,0.0012,299368,306460,v2.0,SingleMuon,2017
HLT_Mu15_IsoVVVL_PFHT450_v,36.75,0.0012,299368,306460,v2.0,SingleMuon,2017
HLT_Mu15_IsoVVVL_PFHT600_v,36.75,0.0012,299368,306460,v2.0,SingleMuon,2017
HLT_Mu20_v,41.54,0.57,297050,306460,v1.1,SingleMuon,2017
HLT_Mu27_v,41.54,0.18,297050,306460,v1.1,SingleMuon,2017
HLT_Mu3_PFJet40_v,36.75,0.0057,299368,306460,v2.0,SingleMuon,2017
HLT_Mu50_IsoVVVL_PFHT450_v,36.75,0.0012,299368,306460,v2.0,SingleMuon,2017
HLT_Mu50_v,41.54,41.54,297050,306460,v1.1,SingleMuon,2017
HLT_Mu55_v,27.13,27.13,302026,306460,v3.0,SingleMuon,2017
HLT_Mu8_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v,36.75,0.0012,299368,306460,v2.0,SingleMuon,2017
HLT_OldMu100_v,36.75,36.75,299368,306460,v2.0,SingleMuon,2017
HLT_TkMu100_v,36.75,36.75,299368,306460,v2.0,SingleMuon,2017
HLT_Photon120_R9Id90_HE10_IsoM_v,41.54,7.8,297050,306460,v1.1,SinglePhoton,2017
HLT_Photon120_v,41.54,0.48,297050,306460,v1.1,SinglePhoton,2017
HLT_Photon150_v,41.54,0.68,297050,306460,v1.1,SinglePhoton,2017
HLT_Photon165_R9Id90_HE10_IsoM_v,41.54,28.34,297050,306460,v1.1,SinglePhoton,2017
HLT_Photon175_v,41.54,1.24,297050,306460,v1.1,SinglePhoton,2017
HLT_Photon200_v,41.54,41.54,297050,306460,v1.1,SinglePhoton,2017
HLT_Photon20_HoverELoose_v,36.75,0.0004,299368,306460,v2.0,SinglePhoton,2017
HLT_Photon25_v,27.13,0.0012,302026,306460,v3.0,SinglePhoton,2017
HLT_Photon300_NoHE_v,41.54,41.54,297050,306460,v1.1,SinglePhoton,2017
HLT_Photon30_HoverELoose_v,36.75,0.0022,299368,306460,v2.0,SinglePhoton,2017
HLT_Photon33_v,41.54,0.0141,297050,306460,v1.1,SinglePhoton,2017
HLT_Photon50_R9Id90_HE10_IsoM_EBOnly_PFJetsMJJ300DEta3_PFMET50_v,7.73,7.73,305405,306460,v4.0,SinglePhoton,2017
HLT_Photon50_R9Id90_HE10_IsoM_v,41.54,0.3,297050,306460,v1.1,SinglePhoton,2017
HLT_Photon50_v,41.54,0.013,297050,306460,v1.1,SinglePhoton,2017
HLT_Photon60_R9Id90_CaloIdL_IsoL_DisplacedIdL_PFHT350MinPFJet15_v,41.54,41.54,297050,306460,v1.1,SinglePhoton,2017
HLT_Photon60_R9Id90_CaloIdL_IsoL_DisplacedIdL_v,36.75,1.9,299368,306460,v2.0,SinglePhoton,2017
HLT_Photon60_R9Id90_CaloIdL_IsoL_v,36.75,1.52,299368,306460,v2.0,SinglePhoton,2017
HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_PFJetsMJJ300DEta3_v,7.73,7.73,305405,306460,v4.0,SinglePhoton,2017
HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_PFJetsMJJ600DEta3_v,7.73,7.73,305405,306460,v4.0,SinglePhoton,2017
HLT_Photon75_R9Id90_HE10_IsoM_v,41.54,1.32,297050,306460,v1.1,SinglePhoton,2017
HLT_Photon75_v,41.54,0.0923,297050,306460,v1.1,SinglePhoton,2017
HLT_Photon90_R9Id90_HE10_IsoM_v,41.54,2.63,297050,306460,v1.1,SinglePhoton,2017
HLT_Photon90_v,41.54,0.11,297050,306460,v1.1,SinglePhoton,2017
HLT_DoubleLooseChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_v,0.56,0.56,297050,297114,v1.1,Tau,2017
HLT_DoubleLooseChargedIsoPFTau35_Trk1_eta2p1_Reg_v,0.56,0.56,297050,297114,v1.1,Tau,2017
HLT_DoubleLooseChargedIsoPFTau40_Trk1_TightID_eta2p1_Reg_v,0.56,0.56,297050,297114,v1.1,Tau,2017
HLT_DoubleLooseChargedIsoPFTau40_Trk1_eta2p1_Reg_v,0.56,0.56,297050,297114,v1.1,Tau,2017
HLT_DoubleMediumChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_v,36.01,36.01,297050,306460,v1.1,Tau,2017
HLT_DoubleMediumChargedIsoPFTau35_Trk1_eta2p1_Reg_v,36.01,36.01,297050,306460,v1.1,Tau,2017
HLT_DoubleMediumChargedIsoPFTau40_Trk1_TightID_eta2p1_Reg_v,41.54,41.54,297050,306460,v1.1,Tau,2017
HLT_DoubleMediumChargedIsoPFTau40_Trk1_eta2p1_Reg_v,36.01,36.01,297050,306460,v1.1,Tau,2017
HLT_DoubleTightChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_v,41.54,41.54,297050,306460,v1.1,Tau,2017
HLT_DoubleTightChargedIsoPFTau35_Trk1_eta2p1_Reg_v,36.01,36.01,297050,306460,v1.1,Tau,2017
HLT_DoubleTightChargedIsoPFTau40_Trk1_TightID_eta2p1_Reg_v,41.54,41.54,297050,306460,v1.1,Tau,2017
HLT_DoubleTightChargedIsoPFTau40_Trk1_eta2p1_Reg_v,41.54,41.54,297050,306460,v1.1,Tau,2017
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_v,41.54,41.54,297050,306460,v1.1,Tau,2017
HLT_IsoMu27_LooseChargedIsoPFTau20_SingleL1_v,7.73,7.73,305405,306460,v4.0,Tau,2017
HLT_IsoMu27_MediumChargedIsoPFTau20_SingleL1_v,7.73,7.73,305405,306460,v4.0,Tau,2017
HLT_IsoMu27_TightChargedIsoPFTau20_SingleL1_v,7.73,7.73,305405,306460,v4.0,Tau,2017
HLT_MediumChargedIsoPFTau100HighPtRelaxedIso_Trk50_eta2p1_1pr_v,4.79,4.79,297050,299329,v1.1,Tau,2017
HLT_MediumChargedIsoPFTau180HighPtRelaxedIso_Trk50_eta2p1_1pr_v,36.75,36.75,299368,306460,v2.0,Tau,2017
HLT_MediumChargedIsoPFTau180HighPtRelaxedIso_Trk50_eta2p1_v,41.54,41.54,297050,306460,v1.1,Tau,2017
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET100_v,41.54,41.54,297050,306460,v1.1,Tau,2017
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET110_v,27.13,27.13,302026,306460,v3.0,Tau,2017
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET120_v,27.13,27.13,302026,306460,v3.0,Tau,2017
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET130_v,27.13,27.13,302026,306460,v3.0,Tau,2017
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET90_v,41.54,41.54,297050,306460,v1.1,Tau,2017
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_v,41.54,5.76,297050,306460,v1.1,Tau,2017
HLT_VBF_DoubleLooseChargedIsoPFTau20_Trk1_eta2p1_Reg_v,27.13,27.13,302026,306460,v3.0,Tau,2017
HLT_VBF_DoubleMediumChargedIsoPFTau20_Trk1_eta2p1_Reg_v,27.13,27.13,302026,306460,v3.0,Tau,2017
HLT_VBF_DoubleTightChargedIsoPFTau20_Trk1_eta2p1_Reg_v,27.13,27.13,302026,306460,v3.0,Tau,2017
HLT_Random_v,41.54,0.68,297050,306460,v1.1,ZeroBias,2017
HLT_BTagMu_AK4DiJet110_Mu5_noalgo_v,31.92,4.18,320673,325172,v3.3,BTagMu,2018
HLT_BTagMu_AK4DiJet110_Mu5_v,28.04,2.14,315257,320065,v1.1,BTagMu,2018
HLT_BTagMu_AK4DiJet170_Mu5_noalgo_v,31.92,20.31,320673,325172,v3.3,BTagMu,2018
HLT_BTagMu_AK4DiJet170_Mu5_v,28.04,11.71,315257,320065,v1.1,BTagMu,2018
HLT_BTagMu_AK4DiJet20_Mu5_noalgo_v,31.92,0.0329,320673,325172,v3.3,BTagMu,2018
HLT_BTagMu_AK4DiJet20_Mu5_v,28.04,0.0213,315257,320065,v1.1,BTagMu,2018
HLT_BTagMu_AK4DiJet40_Mu5_noalgo_v,31.92,0.21,320673,325172,v3.3,BTagMu,2018
HLT_BTagMu_AK4DiJet40_Mu5_v,28.04,0.13,315257,320065,v1.1,BTagMu,2018
HLT_BTagMu_AK4DiJet70_Mu5_noalgo_v,31.92,1.01,320673,325172,v3.3,BTagMu,2018
HLT_BTagMu_AK4DiJet70_Mu5_v,28.04,0.64,315257,320065,v1.1,BTagMu,2018
HLT_BTagMu_AK4Jet300_Mu5_noalgo_v,31.92,31.92,320673,325172,v3.3,BTagMu,2018
HLT_BTagMu_AK4Jet300_Mu5_v,28.04,28.04,315257,320065,v1.1,BTagMu,2018
HLT_BTagMu_AK8DiJet170_Mu5_noalgo_v,31.92,16.64,320673,325172,v3.3,BTagMu,2018
HLT_BTagMu_AK8DiJet170_Mu5_v,28.04,9.44,315257,320065,v1.1,BTagMu,2018
HLT_BTagMu_AK8Jet170_DoubleMu5_noalgo_v,31.92,31.92,320673,325172,v3.3,BTagMu,2018
HLT_BTagMu_AK8Jet170_DoubleMu5_v,22.74,22.74,315974,320065,v2.0,BTagMu,2018
HLT_BTagMu_AK8Jet300_Mu5_noalgo_v,31.92,31.92,320673,325172,v3.3,BTagMu,2018
HLT_BTagMu_AK8Jet300_Mu5_v,28.04,28.04,315257,320065,v1.1,BTagMu,2018
HLT_Dimuon0_Jpsi3p5_Muon2_v,59.96,59.96,315257,325172,v1.1,Charmonium,2018
HLT_Dimuon0_Jpsi_L1_4R_0er1p5R_v,59.96,0.21,315257,325172,v1.1,Charmonium,2018
HLT_Dimuon0_Jpsi_L1_NoOS_v,59.96,0.0291,315257,325172,v1.1,Charmonium,2018
HLT_Dimuon0_Jpsi_NoVertexing_L1_4R_0er1p5R_v,59.96,0.2,315257,325172,v1.1,Charmonium,2018
HLT_Dimuon0_Jpsi_NoVertexing_NoOS_v,59.96,0.0285,315257,325172,v1.1,Charmonium,2018
HLT_Dimuon0_Jpsi_NoVertexing_v,59.96,0.0,315257,325172,v1.1,Charmonium,2018
HLT_Dimuon0_Jpsi_v,59.96,0.0,315257,325172,v1.1,Charmonium,2018
HLT_Dimuon0_LowMass_L1_0er1p5R_v,5.3,0.0161,315257,315973,v1.1,Charmonium,2018
HLT_Dimuon0_LowMass_L1_0er1p5_v,59.96,0.15,315257,325172,v1.1,Charmonium,2018
HLT_Dimuon0_LowMass_L1_4R_v,5.3,0.0093,315257,315973,v1.1,Charmonium,2018
HLT_Dimuon0_LowMass_L1_4_v,59.96,0.0897,315257,325172,v1.1,Charmonium,2018
HLT_Dimuon0_LowMass_v,59.96,0.0,315257,325172,v1.1,Charmonium,2018
HLT_Dimuon10_PsiPrime_Barrel_Seagulls_v,5.3,5.3,315257,315973,v1.1,Charmonium,2018
HLT_Dimuon18_PsiPrime_noCorrL1_v,59.96,59.96,315257,325172,v1.1,Charmonium,2018
HLT_Dimuon18_PsiPrime_v,59.96,59.96,315257,325172,v1.1,Charmonium,2018
HLT_Dimuon20_Jpsi_Barrel_Seagulls_v,5.3,5.3,315257,315973,v1.1,Charmonium,2018
HLT_Dimuon25_Jpsi_noCorrL1_v,59.96,59.96,315257,325172,v1.1,Charmonium,2018
HLT_Dimuon25_Jpsi_v,59.96,59.96,315257,325172,v1.1,Charmonium,2018
HLT_DoubleMu2_Jpsi_DoubleTkMu0_Phi_v,59.96,59.96,315257,325172,v1.1,Charmonium,2018
HLT_DoubleMu2_Jpsi_DoubleTrk1_Phi1p05_v,59.96,59.96,315257,325172,v1.1,Charmonium,2018
HLT_DoubleMu4_3_Bs_v,59.96,59.96,315257,325172,v1.1,Charmonium,2018
HLT_DoubleMu4_3_Jpsi_v,59.96,6.0,315257,325172,v1.1,Charmonium,2018
HLT_DoubleMu4_JpsiTrkTrk_Displaced_v,59.96,59.96,315257,325172,v1.1,Charmonium,2018
HLT_DoubleMu4_JpsiTrk_Displaced_v,59.96,59.96,315257,325172,v1.1,Charmonium,2018
HLT_DoubleMu4_Jpsi_Displaced_v,59.96,1.06,315257,325172,v1.1,Charmonium,2018
HLT_DoubleMu4_Jpsi_NoVertexing_v,59.96,0.26,315257,325172,v1.1,Charmonium,2018
HLT_DoubleMu4_PsiPrimeTrk_Displaced_v,59.96,59.96,315257,325172,v1.1,Charmonium,2018
HLT_Mu30_TkMu0_Psi_v,42.28,42.28,317527,325172,v2.2,Charmonium,2018
HLT_Mu7p5_L2Mu2_Jpsi_v,59.96,0.0472,315257,325172,v1.1,Charmonium,2018
HLT_Mu7p5_Track2_Jpsi_v,59.96,0.28,315257,325172,v1.1,Charmonium,2018
HLT_Mu7p5_Track3p5_Jpsi_v,59.96,0.28,315257,325172,v1.1,Charmonium,2018
HLT_Mu7p5_Track7_Jpsi_v,59.96,0.28,315257,325172,v1.1,Charmonium,2018
HLT_IsoTrackHB_v,59.97,57.12,315257,325172,v1.1,Commissioning,2018
HLT_IsoTrackHE_v,59.97,57.12,315257,325172,v1.1,Commissioning,2018
HLT_L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142_v,59.96,0.31,315257,325172,v1.1,Commissioning,2018
HLT_HT400_DisplacedDijet40_DisplacedTrack_v,54.67,13.66,315974,325172,v2.0,DisplacedJet,2018
HLT_HT425_v,59.96,0.12,315257,325172,v1.1,DisplacedJet,2018
HLT_HT430_DisplacedDijet40_DisplacedTrack_v,59.96,59.95,315257,325172,v1.1,DisplacedJet,2018
HLT_HT430_DisplacedDijet60_DisplacedTrack_v,59.96,59.95,315257,325172,v1.1,DisplacedJet,2018
HLT_HT500_DisplacedDijet40_DisplacedTrack_v,59.96,59.95,315257,325172,v1.1,DisplacedJet,2018
HLT_HT550_DisplacedDijet60_Inclusive_v,54.67,3.42,315974,325172,v2.0,DisplacedJet,2018
HLT_HT650_DisplacedDijet60_Inclusive_v,59.96,59.95,315257,325172,v1.1,DisplacedJet,2018
HLT_DoubleL2Mu23NoVtx_2Cha_CosmicSeed_NoL2Matched_v,36.38,36.38,319528,325172,V3.0,DoubleMuon,2018
HLT_DoubleL2Mu23NoVtx_2Cha_CosmicSeed_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_DoubleL2Mu23NoVtx_2Cha_NoL2Matched_v,36.38,36.38,319528,325172,V3.0,DoubleMuon,2018
HLT_DoubleL2Mu23NoVtx_2Cha_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_DoubleL2Mu25NoVtx_2Cha_CosmicSeed_Eta2p4_v,58.85,58.85,315488,325172,v1.2,DoubleMuon,2018
HLT_DoubleL2Mu25NoVtx_2Cha_CosmicSeed_NoL2Matched_v,36.38,36.38,319528,325172,V3.0,DoubleMuon,2018
HLT_DoubleL2Mu25NoVtx_2Cha_CosmicSeed_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_DoubleL2Mu25NoVtx_2Cha_Eta2p4_v,58.85,58.85,315488,325172,v1.2,DoubleMuon,2018
HLT_DoubleL2Mu25NoVtx_2Cha_NoL2Matched_v,36.38,36.38,319528,325172,V3.0,DoubleMuon,2018
HLT_DoubleL2Mu25NoVtx_2Cha_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_DoubleL2Mu30NoVtx_2Cha_CosmicSeed_Eta2p4_v,58.85,58.85,315488,325172,v1.2,DoubleMuon,2018
HLT_DoubleL2Mu30NoVtx_2Cha_Eta2p4_v,58.85,58.85,315488,325172,v1.2,DoubleMuon,2018
HLT_DoubleL2Mu50_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_DoubleMu33NoFiltersNoVtxDisplaced_v,54.67,54.67,315974,325172,v2.0,DoubleMuon,2018
HLT_DoubleMu3_DCA_PFMET50_PFMHT60_v,59.96,59.39,315257,325172,v1.1,DoubleMuon,2018
HLT_DoubleMu3_DZ_PFMET50_PFMHT60_v,59.96,59.39,315257,325172,v1.1,DoubleMuon,2018
HLT_DoubleMu3_DZ_PFMET70_PFMHT70_v,59.96,59.39,315257,325172,v1.1,DoubleMuon,2018
HLT_DoubleMu3_DZ_PFMET90_PFMHT90_v,59.96,59.39,315257,325172,v1.1,DoubleMuon,2018
HLT_DoubleMu40NoFiltersNoVtxDisplaced_v,54.67,54.67,315974,325172,v2.0,DoubleMuon,2018
HLT_DoubleMu43NoFiltersNoVtx_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_DoubleMu48NoFiltersNoVtx_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_DoubleMu4_Mass3p8_DZ_PFHT350_v,54.67,54.66,315974,325172,v2.0,DoubleMuon,2018
HLT_DoubleMu4_Mass8_DZ_PFHT350_v,5.3,5.3,315257,315973,v1.1,DoubleMuon,2018
HLT_DoubleMu8_Mass8_PFHT350_v,5.3,5.3,315257,315973,v1.1,DoubleMuon,2018
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_Mass3p8_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_Mass8_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v,59.96,3.01,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v,59.96,2.98,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu17_TrkIsoVVL_v,59.96,0.046,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu17_v,59.96,0.046,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu18_Mu9_DZ_v,59.96,1.49,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu18_Mu9_SameSign_DZ_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu18_Mu9_SameSign_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu18_Mu9_v,59.96,1.49,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_Mass3p8_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_Mass8_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v,59.96,3.14,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_v,59.96,3.08,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu19_TrkIsoVVL_v,59.96,0.046,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu19_v,59.96,0.046,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu20_Mu10_DZ_v,59.96,1.53,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu20_Mu10_SameSign_DZ_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu20_Mu10_SameSign_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu20_Mu10_v,59.96,1.53,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu23_Mu12_DZ_v,59.96,2.99,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu23_Mu12_SameSign_DZ_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu23_Mu12_SameSign_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu23_Mu12_v,59.96,2.94,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu37_TkMu27_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu8_TrkIsoVVL_v,59.96,0.0086,315257,325172,v1.1,DoubleMuon,2018
HLT_Mu8_v,59.96,0.0086,315257,325172,v1.1,DoubleMuon,2018
HLT_TripleMu_10_5_5_DZ_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_TripleMu_12_10_5_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_TripleMu_5_3_3_Mass3p8_DCA_v,54.67,54.67,315974,325172,v2.0,DoubleMuon,2018
HLT_TripleMu_5_3_3_Mass3p8_DZ_v,54.67,54.67,315974,325172,v2.0,DoubleMuon,2018
HLT_TripleMu_5_3_3_Mass3p8to60_DCA_v,5.3,5.3,315257,315973,v1.1,DoubleMuon,2018
HLT_TripleMu_5_3_3_Mass3p8to60_DZ_v,5.3,5.3,315257,315973,v1.1,DoubleMuon,2018
HLT_TrkMu12_DoubleTrkMu5NoFiltersNoVtx_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_TrkMu16_DoubleTrkMu6NoFiltersNoVtx_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_TrkMu17_DoubleTrkMu8NoFiltersNoVtx_v,59.96,59.96,315257,325172,v1.1,DoubleMuon,2018
HLT_Dimuon0_LowMass_L1_TM530_v,59.96,0.13,315257,325172,v1.1,DoubleMuonLowMass,2018
HLT_DoubleMu3_TkMu_DsTau3Mu_v,59.96,59.96,315257,325172,v1.1,DoubleMuonLowMass,2018
HLT_DoubleMu3_Trk_Tau3mu_NoL1Mass_v,59.96,2.68,315257,325172,v1.1,DoubleMuonLowMass,2018
HLT_DoubleMu3_Trk_Tau3mu_v,59.96,3.0,315257,325172,v1.1,DoubleMuonLowMass,2018
HLT_DoubleMu4_LowMassNonResonantTrk_Displaced_v,59.96,59.96,315257,325172,v1.1,DoubleMuonLowMass,2018
HLT_Tau3Mu_Mu7_Mu1_TkMu1_IsoTau15_Charge1_v,59.96,59.96,315257,325172,v1.1,DoubleMuonLowMass,2018
HLT_Tau3Mu_Mu7_Mu1_TkMu1_IsoTau15_v,59.96,59.96,315257,325172,v1.1,DoubleMuonLowMass,2018
HLT_Tau3Mu_Mu7_Mu1_TkMu1_Tau15_Charge1_v,59.96,5.88,315257,325172,v1.1,DoubleMuonLowMass,2018
HLT_Tau3Mu_Mu7_Mu1_TkMu1_Tau15_v,59.96,5.91,315257,325172,v1.1,DoubleMuonLowMass,2018
HLT_DiEle27_WPTightCaloOnly_L1DoubleEG_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_DiSC30_18_EIso_AND_HE_Mass70_v,59.96,0.25,315257,325172,v1.1,EGamma,2018
HLT_Diphoton30EB_18EB_R9Id_OR_IsoCaloId_AND_HE_R9Id_NoPixelVeto_Mass55_v,5.3,0.0468,315257,315973,v1.1,EGamma,2018
HLT_Diphoton30EB_18EB_R9Id_OR_IsoCaloId_AND_HE_R9Id_PixelVeto_Mass55_v,5.3,0.0726,315257,315973,v1.1,EGamma,2018
HLT_Diphoton30PV_18PV_R9Id_AND_IsoCaloId_AND_HE_R9Id_NoPixelVeto_Mass55_v,59.96,1.93,315257,325172,v1.1,EGamma,2018
HLT_Diphoton30PV_18PV_R9Id_AND_IsoCaloId_AND_HE_R9Id_PixelVeto_Mass55_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Diphoton30_18_PVrealAND_R9Id_AND_IsoCaloId_AND_HE_R9Id_NoPixelVeto_Mass55_v,5.3,5.3,315257,315973,v1.1,EGamma,2018
HLT_Diphoton30_18_PVrealAND_R9Id_AND_IsoCaloId_AND_HE_R9Id_PixelVeto_Mass55_v,5.3,5.3,315257,315973,v1.1,EGamma,2018
HLT_Diphoton30_18_R9IdL_AND_HE_AND_IsoCaloId_NoPixelVeto_Mass55_v,54.67,54.67,315974,325172,v2.0,EGamma,2018
HLT_Diphoton30_18_R9IdL_AND_HE_AND_IsoCaloId_NoPixelVeto_v,54.67,54.67,315974,325172,v2.0,EGamma,2018
HLT_Diphoton30_22_R9Id_OR_IsoCaloId_AND_HE_R9Id_Mass90_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Diphoton30_22_R9Id_OR_IsoCaloId_AND_HE_R9Id_Mass95_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_DoubleEle25_CaloIdL_MW_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_DoubleEle27_CaloIdL_MW_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_DoubleEle33_CaloIdL_MW_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
