"DSID","Event input for evgen (optional)","E_CoM [GeV]","Output events","Type (Evgen, FullSim, AF2, LHE, FCSv2, FastChain, ...)","Priority","Output formats","Evgen Release","Comments","Evgen tag","Evgen merge tag","Simul tag","Merge tag","Digi tag","Reco tag","Rec Merge tag","Deriv tag","Deriv merge tag","Rivet routines"
"362378","mc15_13TeV.362378.Sherpa_CT10_Zee_Pt2000_E_CMS_BFilter_fac025.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362379","mc15_13TeV.362379.Sherpa_CT10_Zee_Pt2000_E_CMS_BFilter_fac4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362380","mc15_13TeV.362380.Sherpa_CT10_Zee_Pt2000_E_CMS_BFilter_renorm025.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362381","mc15_13TeV.362381.Sherpa_CT10_Zee_Pt2000_E_CMS_BFilter_renorm4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362382","mc15_13TeV.362382.Sherpa_CT10_Zee_Pt2000_E_CMS_BFilter_qsf025.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 16.65330661322645 events per file, EVNTtoHEPMC conversion"
"362383","mc15_13TeV.362383.Sherpa_CT10_Zee_Pt2000_E_CMS_BFilter_qsf4.evgen.EVNT.e4559","13000.0","10000","HEPMC","3","HEPMC","23.6.45","Only 8.321572580645162 events per file, EVNTtoHEPMC conversion"
"362392","mc15_13TeV.362392.Sherpa_CT10_Wenu_Pt0_70_CFilterBVeto_ckkw15.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362393","mc15_13TeV.362393.Sherpa_CT10_Wenu_Pt0_70_CFilterBVeto_ckkw30.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362394","mc15_13TeV.362394.Sherpa_CT10_Wenu_Pt0_70_CFilterBVeto_fac025.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362396","mc15_13TeV.362396.Sherpa_CT10_Wenu_Pt0_70_CFilterBVeto_renorm025.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362398","mc15_13TeV.362398.Sherpa_CT10_Wenu_Pt0_70_CFilterBVeto_qsf025.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362399","mc15_13TeV.362399.Sherpa_CT10_Wenu_Pt0_70_CFilterBVeto_qsf4.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362400","mc15_13TeV.362400.Sherpa_CT10_Wenu_Pt0_70_BFilter_ckkw15.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362401","mc15_13TeV.362401.Sherpa_CT10_Wenu_Pt0_70_BFilter_ckkw30.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362404","mc15_13TeV.362404.Sherpa_CT10_Wenu_Pt0_70_BFilter_renorm025.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362406","mc15_13TeV.362406.Sherpa_CT10_Wenu_Pt0_70_BFilter_qsf025.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362407","mc15_13TeV.362407.Sherpa_CT10_Wenu_Pt0_70_BFilter_qsf4.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362408","mc15_13TeV.362408.Sherpa_CT10_Wenu_Pt70_140_CVetoBVeto_ckkw15.evgen.EVNT.e4542","13000.0","10000000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362409","mc15_13TeV.362409.Sherpa_CT10_Wenu_Pt70_140_CVetoBVeto_ckkw30.evgen.EVNT.e4542","13000.0","10000000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362412","mc15_13TeV.362412.Sherpa_CT10_Wenu_Pt70_140_CVetoBVeto_renorm025.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362414","mc15_13TeV.362414.Sherpa_CT10_Wenu_Pt70_140_CVetoBVeto_qsf025.evgen.EVNT.e4542","13000.0","10000000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
